Quarter,County,Waste Type,Waste Category,Waste Amount (tonnes)
2023_Q1,Cork,Non-Hazardous,Industrial Non-Hazardous Waste,8128.35
2023_Q1,Cork,Non-Hazardous,Municipal Solid Waste,
2023_Q1,Cork,Non-Hazardous,Organic Waste,19880.16
2023_Q1,Donegal,Hazardous,Chemical Waste,13907.0
2023_Q1,Donegal,Hazardous,Electronic Waste,22103.19
2023_Q1,Donegal,Hazardous,Industrial Hazardous Waste,16072.0
2023_Q1,,Hazardous,Medical Waste,23223.01
2023_Q2,Donegal,Non-Hazardous,Agricultural Waste,15518.07
2023_Q1,Donegal,Non-Hazardous,Construction and Demolition Waste,12400.65
2023_Q1,Donegal,Non-Hazardous,Industrial Non-Hazardous Waste,13267.97
2023_Q1,Donegal,,,15247.81
2023_Q1,Donegal,Non-Hazardous,Organic Waste,16838.62
2023_Q1,Down,Hazardous,,19055.0
2023_Q1,Down,Hazardous,Electronic Waste,17737.12
2023_Q1,Down,Hazardous,Industrial Hazardous Waste,10520.83
2023_Q1,Down,Hazardous,Medical Waste,14635.0
2023_Q1,Down,Non-Hazardous,Agricultural Waste,19588.05
2023_Q1,Down,Non-Hazardous,Construction and Demolition Waste,16237.0
2023_Q1,Down,Non-Hazardous,Industrial Non-Hazardous Waste,15973.0
2023_Q1,Down,Non-Hazardous,Municipal Solid Waste,23132.14
2023_Q1,Down,Non-Hazardous,Organic Waste,11424.61
2023_Q1,Dublin,Hazardous,Chemical Waste,18942.07
2023_Q1,Dublin,Hazardous,Electronic Waste,11120.0
2023_Q1,Dublin,,Industrial Hazardous Waste,12745.73
2023_Q1,Dublin,Hazardous,Medical Waste,15377.41
2023_Q1,Dublin,Non-Hazardous,Agricultural Waste,21179.0
2023_Q1,Dublin,Non-Hazardous,Construction and Demolition Waste,14235.61
2023_Q1,Dublin,Non-Hazardous,Industrial Non-Hazardous Waste,19718.7
2023_Q1,Dublin,Non-Hazardous,Municipal Solid Waste,13443.11
,Dublin,Non-Hazardous,Organic Waste,14489.9
2023_Q1,Galway,Hazardous,Chemical Waste,6952.89
2023_Q1,Galway,Hazardous,Electronic Waste,12199.53
2023_Q1,Galway,Hazardous,,13476.27
2023_Q1,Galway,Hazardous,,18242.0
2023_Q1,Galway,Non-Hazardous,Agricultural Waste,11190.45
2023_Q1,Galway,Non-Hazardous,Construction and Demolition Waste,16613.89
2023_Q1,Galway,Non-Hazardous,N A N,23164.17
2023_Q1,Galway,Non-Hazardous,Municipal Solid Waste,13047.36
2023_Q1,Galway,Non-Hazardous,Organic Waste,14673.34
2023_Q1,Kerry,Hazardous,Chemical Waste,16511.03
2023_Q1,Kerry,Hazardous,Electronic Waste,18639.64
2023_Q2,Kerry,Hazardous,Industrial Hazardous Waste,15114.0
2023_Q1,Kerry,Hazardous,Medical Waste,16480.0
2023_Q1,Kerry,Non-Hazardous,Agricultural Waste,15307.37
2023_Q1,Kerry,Non-Hazardous,Construction and Demolition Waste,13179.57
2023_Q1,Kerry,Non-Hazardous,,14630.0
2023_Q1,Kerry,Non-Hazardous,Municipal Solid Waste,8301.08
2023_Q1,Kerry,Non-Hazardous,Organic Waste,
2023_Q1,Kildare,Hazardous,Chemical Waste,15786.65
2023_Q1,Kildare,Hazardous,Electronic Waste,11754.18
2023_Q1,Kildare,Hazardous,Industrial Hazardous Waste,15049.3
2023_Q1,Kildare,Hazardous,Medical Waste,10959.82
2023_Q1,Kildare,Non-Hazardous,Agricultural Waste,7802.48
2023_Q1,Kildare,Non-Hazardous,Construction and Demolition Waste,19447.63
2023_Q1,Kildare,Non-Hazardous,Industrial Non-Hazardous Waste,17525.0
2023_Q1,Kildare,Non-Hazardous,,23375.85
2023_Q1,Kildare,Non-Hazardous,Organic Waste,22305.0
2023_Q1,Kilkenny,Hazardous,Chemical Waste,13869.0
2023_Q1,Kilkenny,Hazardous,Electronic Waste,9246.76
2023_Q1,Kilkenny,Hazardous,Industrial Hazardous Waste,21014.09
2023_Q1,Kilkenny,Hazardous,Medical Waste,18594.82
2023_Q4,Kilkenny,Non-Hazardous,Agricultural Waste,17610.72
2023_Q1,Kilkenny,Non-Hazardous,Construction and Demolition Waste,17475.01
2023_Q1,Kilkenny,Non-Hazardous,Industrial Non-Hazardous Waste,15031.0
2023_Q1,Kilkenny,,Municipal Solid Waste,17199.0
2023_Q1,Kilkenny,Non-Hazardous,Organic Waste,17176.65
2023_Q1,Laois,Hazardous,Chemical Waste,19808.09
2023_Q1,Laois,Hazardous,Electronic Waste,19695.0
2023_Q1,Laois,Hazardous,Industrial Hazardous Waste,6344.98
2023_Q2,Laois,Hazardous,Medical Waste,10941.25
2023_Q1,Laois,Non-Hazardous,Agricultural Waste,10375.28
2023_Q1,Laois,Non-Hazardous,Construction and Demolition Waste,13786.04
2023_Q1,Laois,Non-Hazardous,Industrial Non-Hazardous Waste,6393.0
2023_Q1,Laois,Non-Hazardous,Municipal Solid Waste,
2023_Q1,Laois,Non-Hazardous,Organic Waste,9496.62
2023_Q1,Limerick,Hazardous,Chemical Waste,157828.1
2023_Q1,Limerick,Hazardous,Electronic Waste,10511.0
2023_Q1,Limerick,Hazardous,Industrial Hazardous Waste,13676.02
2023_Q3,Limerick,Hazardous,Medical Waste,8708.91
2023_Q1,Limerick,Non-Hazardous,Agricultural Waste,17069.23
2023_Q1,Limerick,Non-Hazardous,Construction and Demolition Waste,11950.0
2023_Q1,Limerick,Non-Hazardous,Industrial Non-Hazardous Waste,14988.49
2023_Q1,Limerick,Non-Hazardous,Municipal Solid Waste,12771.58
2023_Q1,Limerick,Non-Hazardous,Organic Waste,15936.0
2023_Q1,,Hazardous,Chemical Waste,15372.83
2023_Q1,Louth,Hazardous,Electronic Waste,9491.08
2023_Q1,Louth,Hazardous,Industrial Hazardous Waste,8217.0
2023_Q1,Louth,Hazardous,Medical Waste,16321.92
2023_Q1,Louth,Non-Hazardous,Agricultural Waste,18027.12
2023_Q1,Louth,Non-Hazardous,Construction and Demolition Waste,15232.43
2023_Q1,Louth,Non-Hazardous,Industrial Non-Hazardous Waste,12347.7
,Louth,Non-Hazardous,Municipal Solid Waste,13046.37
2023_Q2,Louth,Non-Hazardous,Organic Waste,
2023_Q1,Mayo,Hazardous,Chemical Waste,
2023_Q1,Mayo,Hazardous,Electronic Waste,19485.14
2023_Q1,Mayo,Hazardous,Industrial Hazardous Waste,110985.0
2023_Q1,Mayo,Hazardous,Medical Waste,21620.56
2023_Q1,Mayo,Non-Hazardous,Agricultural Waste,9136.45
2023_Q1,Mayo,Non-Hazardous,Construction and Demolition Waste,14670.53
2023_Q1,Mayo,Non-Hazardous,Industrial Non-Hazardous Waste,8813.97
2023_Q1,Mayo,Non-Hazardous,Municipal Solid Waste,18983.89
2023_Q1,Mayo,Non-Hazardous,Organic Waste,16864.0
2023_Q1,Meath,Hazardous,Chemical Waste,7953.39
2023_Q1,Meath,,Electronic Waste,
2023_Q1,Meath,Hazardous,Industrial Hazardous Waste,18514.51
2023_Q1,Meath,Hazardous,,
2023_Q1,Meath,Non-Hazardous,Agricultural Waste,17353.91
2023_Q1,Meath,Non-Hazardous,Construction and Demolition Waste,25288.49
2023_Q1,Meath,Non-Hazardous,Industrial Non-Hazardous Waste,18832.0
2023_Q1,Meath,Non-Hazardous,Municipal Solid Waste,21903.0
2023_Q1,Meath,Non-Hazardous,Organic Waste,16582.29
2023_Q1,Monaghan,Hazardous,Chemical Waste,15383.0
2023_Q2,Monaghan,Hazardous,Electronic Waste,18145.96
2023_Q1,Monaghan,Hazardous,Industrial Hazardous Waste,17394.41
2023_Q1,Monaghan,Hazardous,Medical Waste,17612.97
2023_Q1,Monaghan,Non-Hazardous,Agricultural Waste,17808.06
2023_Q1,Monaghan,Non-Hazardous,Construction and Demolition Waste,11334.3
2023_Q1,Nan,Non-Hazardous,Industrial Non-Hazardous Waste,19401.0
,,Non-Hazardous,Municipal Solid Waste,20923.08
2023_Q1,Monaghan,Non-Hazardous,Organic Waste,7044.0
2023_Q1,Offaly,Hazardous,Chemical Waste,14525.9
,Offaly,Hazardous,Electronic Waste,23754.0
2023_Q4,Offaly,Hazardous,Industrial Hazardous Waste,14174.49
2023_Q1,Offaly,Hazardous,Medical Waste,15649.68
2023_Q1,Offaly,Non-Hazardous,Agricultural Waste,
2023_Q1,Offaly,Non-Hazardous,Construction and Demolition Waste,4183.0
2023_Q1,Offaly,Non-Hazardous,Industrial Non-Hazardous Waste,14196.69
2023_Q1,Offaly,Non-Hazardous,Municipal Solid Waste,19250.59
2023_Q4,Offaly,Non-Hazardous,Organic Waste,12352.0
2023_Q1,Roscommon,Hazardous,Chemical Waste,9417.0
2023_Q3,Roscommon,Hazardous,Electronic Waste,17066.96
2023_Q1,Nan,Hazardous,Industrial Hazardous Waste,15178.62
2023_Q1,Roscommon,Hazardous,,7508.88
2023_Q1,Roscommon,Non-Hazardous,Agricultural Waste,204920.1
2023_Q3,Roscommon,Non-Hazardous,Construction and Demolition Waste,
2023_Q1,Roscommon,Non-Hazardous,Industrial Non-Hazardous Waste,19347.94
2023_Q1,Roscommon,Non-Hazardous,Municipal Solid Waste,15804.53
2023_Q1,Roscommon,Non-Hazardous,Organic Waste,22022.0
2023_Q1,Sligo,Hazardous,Chemical Waste,5999.0
2023_Q1,Sligo,Hazardous,Electronic Waste,23335.14
2023_Q1,Sligo,Hazardous,Industrial Hazardous Waste,16018.88
2023_Q1,Sligo,Hazardous,Medical Waste,8814.0
2023_Q1,Sligo,Non-Hazardous,Agricultural Waste,19479.0
2023_Q1,Sligo,Non-Hazardous,,9498.33
2023_Q1,Sligo,Non-Hazardous,Industrial Non-Hazardous Waste,14908.84
2023_Q1,Sligo,Non-Hazardous,Municipal Solid Waste,23381.52
2023_Q1,Sligo,Non-Hazardous,Organic Waste,25815.0
2023_Q1,Tipperary,Hazardous,Chemical Waste,10008.0
2023_Q1,Tipperary,Hazardous,Electronic Waste,8767.1
2023_Q1,Tipperary,Hazardous,Industrial Hazardous Waste,14198.39
2023_Q1,Tipperary,Hazardous,Medical Waste,17658.0
,Tipperary,Non-Hazardous,Agricultural Waste,10007.36
2023_Q1,Tipperary,Non-Hazardous,Construction and Demolition Waste,15511.89
2023_Q1,Tipperary,Non-Hazardous,Industrial Non-Hazardous Waste,5290.87
2023_Q1,Tipperary,Non-Hazardous,Municipal Solid Waste,11457.0
2023_Q1,Tipperary,Non-Hazardous,Organic Waste,15140.43
2023_Q1,Waterford,Hazardous,Chemical Waste,12584.88
2023_Q1,Waterford,Hazardous,Electronic Waste,17272.35
2023_Q1,Waterford,Hazardous,Industrial Hazardous Waste,9326.0
2023_Q1,Waterford,Hazardous,Medical Waste,13067.0
2023_Q1,Waterford,Non-Hazardous,Agricultural Waste,48491.2
2023_Q1,Waterford,Non-Hazardous,Construction and Demolition Waste,147777.5
2023_Q1,Waterford,Non-Hazardous,Industrial Non-Hazardous Waste,15023.56
2023_Q1,Waterford,Non-Hazardous,Municipal Solid Waste,
2023_Q1,Waterford,Non-Hazardous,Organic Waste,20934.9
2023_Q1,Westmeath,Hazardous,Chemical Waste,23961.06
,Westmeath,Hazardous,Electronic Waste,
2023_Q1,Westmeath,,,19122.39
2023_Q1,Westmeath,Hazardous,Medical Waste,20694.0
2023_Q1,Westmeath,Non-Hazardous,Agricultural Waste,14854.0
2023_Q1,Westmeath,Non-Hazardous,Construction and Demolition Waste,7889.0
2023_Q1,Westmeath,Non-Hazardous,Industrial Non-Hazardous Waste,14958.44
2023_Q1,Westmeath,Non-Hazardous,Municipal Solid Waste,10854.09
2023_Q1,Westmeath,Non-Hazardous,,17351.0
2023_Q1,Wexford,Hazardous,Chemical Waste,
2023_Q1,Wexford,Hazardous,Electronic Waste,15195.88
2023_Q1,Wexford,Hazardous,Industrial Hazardous Waste,13222.0
2023_Q1,Wexford,Hazardous,Medical Waste,8882.25
2023_Q1,Wexford,Non-Hazardous,Agricultural Waste,13003.0
2023_Q1,Wexford,Non-Hazardous,,15313.9
2023_Q1,Wexford,Non-Hazardous,Industrial Non-Hazardous Waste,
2023_Q1,Wexford,Non-Hazardous,,16712.48
2023_Q1,Wexford,Non-Hazardous,Organic Waste,26627.0
2023_Q1,Wicklow,Hazardous,Chemical Waste,22640.84
2023_Q1,Wicklow,Hazardous,Electronic Waste,18382.0
2023_Q1,,Hazardous,Industrial Hazardous Waste,17597.03
2023_Q1,Wicklow,Hazardous,Medical Waste,
2023_Q1,Wicklow,Non-Hazardous,Agricultural Waste,24101.09
2023_Q1,Wicklow,Non-Hazardous,Construction and Demolition Waste,17987.0
2023_Q4,Wicklow,Non-Hazardous,Industrial Non-Hazardous Waste,16930.98
2023_Q1,Wicklow,Non-Hazardous,Municipal Solid Waste,127814.7
2023_Q3,Wicklow,Non-Hazardous,Organic Waste,13363.0
2023_Q2,Antrim,Hazardous,Chemical Waste,11037.0
2023_Q3,Antrim,Hazardous,Electronic Waste,11408.24
,Antrim,Hazardous,Industrial Hazardous Waste,13688.14
2023_Q2,Antrim,Hazardous,Medical Waste,24245.66
,Antrim,Non-Hazardous,Agricultural Waste,18007.7
2023_Q1,Antrim,Non-Hazardous,Construction and Demolition Waste,24895.0
,Antrim,Non-Hazardous,Industrial Non-Hazardous Waste,21600.27
2023_Q2,Antrim,Non-Hazardous,Municipal Solid Waste,6544.92
2023_Q2,Antrim,Non-Hazardous,Organic Waste,11457.85
2023_Q2,Carlow,Hazardous,Chemical Waste,12984.0
2023_Q1,Carlow,Hazardous,Electronic Waste,
2023_Q2,Carlow,Hazardous,Industrial Hazardous Waste,18623.3
2023_Q2,Carlow,Hazardous,Medical Waste,21399.13
2023_Q2,Carlow,,Agricultural Waste,22910.37
2023_Q1,Carlow,Non-Hazardous,Construction and Demolition Waste,19861.26
2023_Q1,Carlow,Non-Hazardous,Industrial Non-Hazardous Waste,13566.0
2023_Q2,Carlow,Non-Hazardous,Municipal Solid Waste,11245.48
2023_Q2,Carlow,Non-Hazardous,Organic Waste,7194.95
2023_Q1,Cavan,Hazardous,Chemical Waste,
2023_Q2,Cavan,Hazardous,Electronic Waste,14989.0
2023_Q2,Cavan,Hazardous,Industrial Hazardous Waste,
2023_Q2,Cavan,Hazardous,Medical Waste,21930.73
2023_Q2,Cavan,Non-Hazardous,Agricultural Waste,10762.0
2023_Q1,Cavan,Non-Hazardous,Construction and Demolition Waste,17462.25
2023_Q1,Cavan,Non-Hazardous,Industrial Non-Hazardous Waste,10247.0
2023_Q2,Cavan,Non-Hazardous,Municipal Solid Waste,19654.63
2023_Q2,Cavan,Non-Hazardous,Organic Waste,9135.02
2023_Q1,Clare,Hazardous,Chemical Waste,
2023_Q2,Clare,Hazardous,Electronic Waste,8421.66
2023_Q2,Clare,Hazardous,Industrial Hazardous Waste,11277.91
2023_Q3,Clare,Hazardous,Medical Waste,17080.76
2023_Q2,,Non-Hazardous,Agricultural Waste,22632.19
2023_Q1,Clare,Non-Hazardous,N A N,16436.6
2023_Q2,Clare,Non-Hazardous,Industrial Non-Hazardous Waste,9256.99
2023_Q2,Clare,Non-Hazardous,Municipal Solid Waste,23217.0
2023_Q1,Clare,Non-Hazardous,Organic Waste,20434.89
2023_Q1,Cork,Hazardous,Chemical Waste,23415.9
2023_Q2,Cork,Hazardous,Electronic Waste,15054.01
2023_Q2,Cork,Hazardous,Industrial Hazardous Waste,16356.68
2023_Q2,Cork,Hazardous,Medical Waste,11728.91
,Cork,Non-Hazardous,Agricultural Waste,
2023_Q2,Cork,Non-Hazardous,Construction and Demolition Waste,12438.34
2023_Q1,Cork,Non-Hazardous,Industrial Hazardous Waste,24946.64
2023_Q2,Cork,Non-Hazardous,Municipal Solid Waste,18622.0
2023_Q2,Cork,Non-Hazardous,Organic Waste,187921.0
2023_Q2,Donegal,Hazardous,Chemical Waste,22410.02
,,Hazardous,Electronic Waste,9654.25
2023_Q2,,Hazardous,,13092.8
2023_Q2,Donegal,Hazardous,Medical Waste,10870.94
2023_Q2,Donegal,Non-Hazardous,Agricultural Waste,16254.38
2023_Q2,Donegal,Non-Hazardous,Construction and Demolition Waste,16938.5
2023_Q2,Donegal,Non-Hazardous,Industrial Non-Hazardous Waste,
2023_Q2,Donegal,Non-Hazardous,Municipal Solid Waste,19613.0
2023_Q2,Donegal,Non-Hazardous,Organic Waste,21378.0
2023_Q2,Down,Hazardous,N A N,8065.0
2023_Q1,Down,Hazardous,Electronic Waste,15733.68
2023_Q4,Down,Hazardous,Industrial Hazardous Waste,10713.46
2023_Q2,Down,Hazardous,Medical Waste,16907.0
2023_Q2,Down,Non-Hazardous,Agricultural Waste,22460.05
2023_Q2,Down,Non-Hazardous,Construction and Demolition Waste,10625.39
2023_Q2,Down,Non-Hazardous,Industrial Non-Hazardous Waste,16554.7
,Down,Non-Hazardous,Municipal Solid Waste,26642.04
2023_Q2,Down,Non-Hazardous,Organic Waste,11206.87
2023_Q2,Dublin,Hazardous,Chemical Waste,2802.0
2023_Q2,Dublin,Hazardous,Electronic Waste,23191.29
2023_Q2,Dublin,Hazardous,Industrial Hazardous Waste,8699.0
2023_Q4,Dublin,Hazardous,,19490.7
2023_Q1,Dublin,Non-Hazardous,Agricultural Waste,12875.58
2023_Q2,Dublin,Non-Hazardous,Construction and Demolition Waste,14928.98
2023_Q2,Dublin,Non-Hazardous,Industrial Non-Hazardous Waste,11230.58
2023_Q2,Dublin,Non-Hazardous,Municipal Solid Waste,14178.0
2023_Q2,Dublin,Non-Hazardous,Organic Waste,12286.31
2023_Q2,Galway,Hazardous,Chemical Waste,15800.0
2023_Q2,Galway,Hazardous,Electronic Waste,12422.0
2023_Q2,Galway,Hazardous,Industrial Hazardous Waste,12325.6
,Galway,Hazardous,,15390.49
2023_Q1,Galway,Non-Hazardous,Agricultural Waste,9893.83
2023_Q2,Galway,Non-Hazardous,Construction and Demolition Waste,11955.51
2023_Q2,Galway,,Industrial Non-Hazardous Waste,18683.3
2023_Q1,Galway,,Municipal Solid Waste,8707.76
2023_Q2,Galway,Non-Hazardous,Organic Waste,23679.29
2023_Q2,Kerry,Hazardous,Chemical Waste,15685.0
2023_Q2,Kerry,Hazardous,Electronic Waste,15262.5
2023_Q1,Kerry,Hazardous,Industrial Hazardous Waste,13386.0
2023_Q2,Kerry,Hazardous,Medical Waste,22932.0
2023_Q2,Kerry,Non-Hazardous,Agricultural Waste,19749.0
2023_Q2,Kerry,Non-Hazardous,Construction and Demolition Waste,14113.04
2023_Q2,Kerry,Non-Hazardous,Industrial Non-Hazardous Waste,16277.0
2023_Q2,Kerry,Non-Hazardous,Municipal Solid Waste,22653.0
2023_Q2,Kerry,Non-Hazardous,Organic Waste,9710.9
2023_Q1,Kildare,Hazardous,Chemical Waste,8483.13
2023_Q2,Kildare,Hazardous,Electronic Waste,
2023_Q1,Kildare,Hazardous,Industrial Hazardous Waste,14237.03
2023_Q2,Kildare,Hazardous,Medical Waste,20870.59
2023_Q2,Kildare,Non-Hazardous,Agricultural Waste,19649.44
2023_Q2,Kildare,Non-Hazardous,Construction and Demolition Waste,8981.8
2023_Q2,Kildare,Non-Hazardous,Industrial Non-Hazardous Waste,13365.62
2023_Q2,Kildare,Non-Hazardous,Municipal Solid Waste,22524.9
2023_Q2,Kildare,Non-Hazardous,Organic Waste,20174.68
2023_Q1,Kilkenny,Hazardous,Chemical Waste,5972.99
2023_Q2,Kilkenny,Hazardous,Electronic Waste,4965.6
2023_Q2,Kilkenny,Hazardous,Industrial Hazardous Waste,18149.0
2023_Q2,Kilkenny,Hazardous,Medical Waste,20331.91
2023_Q2,Kilkenny,Non-Hazardous,Agricultural Waste,21341.0
2023_Q1,Kilkenny,Non-Hazardous,Construction and Demolition Waste,21923.74
2023_Q1,Kilkenny,Non-Hazardous,Industrial Non-Hazardous Waste,18945.58
2023_Q1,Kilkenny,Non-Hazardous,Municipal Solid Waste,16986.38
2023_Q1,Kilkenny,Non-Hazardous,Organic Waste,14666.0
2023_Q2,Laois,Hazardous,Chemical Waste,24493.04
2023_Q1,Laois,Hazardous,Electronic Waste,9427.21
2023_Q2,Laois,Hazardous,,13839.94
2023_Q2,Laois,Hazardous,Medical Waste,15946.78
2023_Q2,Laois,Non-Hazardous,Agricultural Waste,9389.82
2023_Q2,Laois,Non-Hazardous,Construction and Demolition Waste,11320.86
2023_Q2,Laois,Non-Hazardous,Industrial Non-Hazardous Waste,16813.0
2023_Q2,Laois,Non-Hazardous,Municipal Solid Waste,16516.04
2023_Q2,Laois,Non-Hazardous,Organic Waste,17829.84
2023_Q2,Limerick,Hazardous,Chemical Waste,15745.18
2023_Q2,Limerick,Hazardous,Electronic Waste,10137.09
2023_Q2,Limerick,Hazardous,Industrial Hazardous Waste,19150.73
2023_Q2,Limerick,Hazardous,Medical Waste,6352.0
2023_Q1,Limerick,Non-Hazardous,Agricultural Waste,21657.14
2023_Q2,Limerick,Non-Hazardous,Construction and Demolition Waste,12173.32
2023_Q1,Limerick,Non-Hazardous,Industrial Non-Hazardous Waste,15963.3
2023_Q2,Limerick,Non-Hazardous,Municipal Solid Waste,14433.22
2023_Q1,Limerick,Non-Hazardous,Organic Waste,15585.6
2023_Q2,Louth,Hazardous,Chemical Waste,15262.42
2023_Q2,Louth,Hazardous,Electronic Waste,
2023_Q1,Louth,Hazardous,Industrial Hazardous Waste,12411.0
2023_Q2,Louth,Hazardous,Medical Waste,15220.41
2023_Q2,Louth,Non-Hazardous,Agricultural Waste,14284.68
2023_Q3,Louth,Non-Hazardous,Construction and Demolition Waste,10615.6
2023_Q1,Louth,,Industrial Non-Hazardous Waste,13811.68
2023_Q2,Louth,Non-Hazardous,Municipal Solid Waste,17895.45
2023_Q1,Louth,Non-Hazardous,Organic Waste,15817.59
2023_Q2,Mayo,Hazardous,Chemical Waste,20310.54
2023_Q1,Mayo,Hazardous,Electronic Waste,14620.0
2023_Q2,Mayo,Hazardous,Industrial Hazardous Waste,20130.0
2023_Q2,Mayo,Hazardous,Medical Waste,15559.48
2023_Q2,Mayo,Non-Hazardous,Agricultural Waste,3999.99
2023_Q2,Mayo,Non-Hazardous,Construction and Demolition Waste,
2023_Q2,Mayo,Non-Hazardous,Industrial Non-Hazardous Waste,
2023_Q2,Mayo,Non-Hazardous,Municipal Solid Waste,19393.0
,Mayo,Non-Hazardous,Organic Waste,17086.08
2023_Q2,Meath,Hazardous,Chemical Waste,18556.61
2023_Q2,Meath,Hazardous,Electronic Waste,5336.0
2023_Q1,Meath,Hazardous,Industrial Hazardous Waste,18480.33
2023_Q2,Meath,,Medical Waste,22736.33
2023_Q1,Meath,Non-Hazardous,Agricultural Waste,11507.16
2023_Q2,Meath,Non-Hazardous,Construction and Demolition Waste,8246.35
2023_Q2,Meath,Non-Hazardous,Industrial Non-Hazardous Waste,10998.28
2023_Q1,Meath,Non-Hazardous,Municipal Solid Waste,8796.39
2023_Q2,Meath,Non-Hazardous,Organic Waste,22370.02
2023_Q2,Monaghan,Hazardous,Chemical Waste,14989.49
2023_Q1,Monaghan,Hazardous,Electronic Waste,8819.0
2023_Q2,Monaghan,Hazardous,Industrial Hazardous Waste,15704.23
2023_Q2,Monaghan,Hazardous,Medical Waste,
2023_Q2,Monaghan,Non-Hazardous,Agricultural Waste,20157.0
2023_Q2,Monaghan,Non-Hazardous,Construction and Demolition Waste,21519.98
2023_Q2,Monaghan,Non-Hazardous,Industrial Hazardous Waste,19008.0
2023_Q2,Monaghan,Non-Hazardous,Municipal Solid Waste,
2023_Q2,Monaghan,Non-Hazardous,Organic Waste,20178.0
2023_Q4,Offaly,Hazardous,Chemical Waste,8994.41
2023_Q1,Offaly,Hazardous,Electronic Waste,
2023_Q2,Offaly,Hazardous,Industrial Hazardous Waste,14667.6
2023_Q2,Offaly,Hazardous,Medical Waste,20836.72
2023_Q2,Offaly,Non-Hazardous,Agricultural Waste,11211.86
2023_Q2,Offaly,Non-Hazardous,Construction and Demolition Waste,13758.15
2023_Q1,Offaly,Non-Hazardous,Industrial Non-Hazardous Waste,15133.28
2023_Q2,Offaly,Non-Hazardous,Municipal Solid Waste,9923.7
2023_Q2,Offaly,Non-Hazardous,Organic Waste,7712.09
2023_Q2,Roscommon,Hazardous,Chemical Waste,12497.67
2023_Q2,Roscommon,Hazardous,,21294.0
2023_Q2,Roscommon,Hazardous,Industrial Hazardous Waste,14438.45
2023_Q1,Roscommon,Hazardous,N A N,11411.47
2023_Q2,Roscommon,Non-Hazardous,Agricultural Waste,19340.0
2023_Q2,Roscommon,,Construction and Demolition Waste,5119.42
2023_Q1,Roscommon,Non-Hazardous,Industrial Hazardous Waste,14958.19
2023_Q1,Roscommon,Non-Hazardous,Municipal Solid Waste,12364.0
2023_Q2,Roscommon,Non-Hazardous,Organic Waste,21348.5
2023_Q2,Sligo,Hazardous,Chemical Waste,24446.42
2023_Q2,Sligo,Hazardous,Electronic Waste,21228.37
2023_Q2,Sligo,,Industrial Hazardous Waste,7503.18
2023_Q2,Sligo,Hazardous,Medical Waste,15586.35
2023_Q2,Sligo,Non-Hazardous,Agricultural Waste,8082.39
2023_Q1,Sligo,Non-Hazardous,Construction and Demolition Waste,17614.27
2023_Q2,Sligo,Non-Hazardous,Industrial Non-Hazardous Waste,18207.69
2023_Q1,Sligo,Non-Hazardous,Municipal Solid Waste,12641.24
2023_Q2,Sligo,Non-Hazardous,Organic Waste,15521.88
2023_Q1,Tipperary,Hazardous,Chemical Waste,2024.43
2023_Q2,Tipperary,Hazardous,Electronic Waste,26027.81
2023_Q2,Tipperary,Hazardous,Industrial Hazardous Waste,7733.73
2023_Q1,Tipperary,Hazardous,Medical Waste,16443.88
2023_Q2,Tipperary,,Agricultural Waste,14724.82
,Tipperary,Non-Hazardous,,23648.23
2023_Q2,Tipperary,Non-Hazardous,Industrial Non-Hazardous Waste,8785.76
2023_Q2,Tipperary,,Municipal Solid Waste,23190.0
2023_Q2,Tipperary,Non-Hazardous,Organic Waste,12120.0
2023_Q2,Waterford,Hazardous,Chemical Waste,16163.29
2023_Q2,Waterford,Hazardous,Electronic Waste,12055.24
2023_Q2,Waterford,,Industrial Hazardous Waste,16763.4
2023_Q2,Waterford,Hazardous,Medical Waste,8718.0
2023_Q2,Waterford,Non-Hazardous,Agricultural Waste,8658.51
2023_Q2,Waterford,Non-Hazardous,Construction and Demolition Waste,16631.44
2023_Q2,Nan,Non-Hazardous,Industrial Non-Hazardous Waste,
2023_Q2,Waterford,Non-Hazardous,Municipal Solid Waste,7343.75
2023_Q2,Waterford,Non-Hazardous,Organic Waste,17509.56
2023_Q2,Westmeath,Hazardous,Chemical Waste,5919.6
